edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,id,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual,salario_ano,impacto_abandono,scoring_abandono
36,0,Travel_Rarely,Research & Development,9,Secundaria,Medical,699,Media,Media,2,Manufacturing Director,Media,Divorced,8847,2,Yes,11,Alta,Alta,1,13,2,3,0,2,106164,22294.44,0.027876786170127645
27,0,Travel_Rarely,Research & Development,3,Secundaria,Medical,700,Baja,Media,1,Research Scientist,Media,Single,2045,0,No,13,Alta,Muy_Alta,0,5,0,4,1,1,24540,3950.94,0.20978620439697346
20,1,Travel_Rarely,Research & Development,10,Universitaria,Medical,701,Muy_Alta,Alta,1,Research Scientist,Alta,Single,1009,1,Yes,11,Alta,Muy_Alta,0,1,5,1,1,1,12108,1949.3880000000001,0.7754692113442112
33,1,Travel_Frequently,Research & Development,3,Universitaria,Life Sciences,702,Baja,Alta,1,Research Scientist,Alta,Single,3348,1,Yes,11,Alta,Baja,0,10,3,10,9,7,40176,7914.6720000000005,0.42853131124244576
35,0,Non-Travel,Research & Development,3,Secundaria,Life Sciences,704,Alta,Media,1,Laboratory Technician,Media,Married,1281,1,No,18,Alta,Alta,2,1,3,1,0,0,15372,2474.8920000000003,0.12459295848420668
23,0,Travel_Rarely,Research & Development,4,Master,Medical,705,Baja,Muy_Alta,1,Research Scientist,Alta,Married,2819,2,No,16,Alta,Baja,1,5,3,3,0,2,33828,6664.116,0.0189734750986295
25,0,Travel_Rarely,Sales,8,Master,Life Sciences,707,Muy_Alta,Muy_Alta,2,Sales Executive,Muy_Alta,Married,4851,0,No,22,Muy_Alta,Alta,1,4,4,3,1,2,58212,11875.248,0.07780220874475723
38,0,Travel_Rarely,Sales,7,Secundaria,Marketing,709,Muy_Alta,Media,2,Sales Executive,Media,Single,4028,0,No,20,Muy_Alta,Baja,0,8,2,7,0,5,48336,9522.192000000001,0.05371696436474219
29,0,Travel_Frequently,Research & Development,1,Primaria,Life Sciences,710,Media,Baja,1,Research Scientist,Baja,Divorced,2720,1,No,18,Alta,Muy_Alta,1,10,5,10,2,8,32640,6430.08,0.09685103974121935
48,0,Travel_Rarely,Sales,2,Master,Marketing,712,Media,Muy_Alta,2,Sales Executive,Muy_Alta,Married,8120,3,No,12,Alta,Muy_Alta,0,12,3,2,2,2,97440,20462.399999999998,0.03602768534344421
27,0,Travel_Frequently,Sales,3,Master,Medical,714,Muy_Alta,Muy_Alta,2,Sales Executive,Alta,Divorced,4647,1,Yes,20,Muy_Alta,Media,2,6,3,6,0,4,55764,11375.856,0.07428743487336517
37,0,Travel_Rarely,Research & Development,10,Master,Life Sciences,715,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Single,4680,3,No,17,Alta,Baja,0,4,2,1,0,0,56160,11456.64,0.15391517974713226
50,0,Travel_Rarely,Research & Development,28,Master,Medical,716,Muy_Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,3221,1,Yes,11,Alta,Alta,3,20,3,20,3,8,38652,7614.444,0.037613419759893955
34,0,Travel_Rarely,Research & Development,9,Secundaria,Medical,717,Muy_Alta,Media,3,Healthcare Representative,Media,Single,8621,1,No,14,Alta,Media,0,9,3,8,7,7,103452,21724.92,0.06284322295592518
24,1,Travel_Rarely,Sales,3,Universitaria,Life Sciences,720,Baja,Alta,2,Sales Executive,Alta,Single,4577,9,No,14,Alta,Baja,0,4,3,2,2,0,54924,11204.496,0.719985820802689
39,0,Travel_Rarely,Research & Development,2,Secundaria,Technical Degree,721,Muy_Alta,Media,2,Healthcare Representative,Media,Single,4553,1,No,11,Alta,Baja,0,20,4,20,11,10,54636,11145.743999999999,0.1438699394792256
32,0,Travel_Rarely,Sales,10,Universitaria,Marketing,722,Muy_Alta,Alta,2,Sales Executive,Alta,Single,5396,1,No,12,Alta,Muy_Alta,0,10,2,10,0,8,64752,13209.408,0.04913789650513097
50,1,Travel_Frequently,Sales,8,Universitaria,Technical Degree,723,Media,Alta,2,Sales Executive,Alta,Married,6796,3,Yes,14,Alta,Baja,1,18,4,4,1,3,81552,17125.92,0.07158137601706169
38,0,Travel_Rarely,Research & Development,1,Master,Life Sciences,724,Media,Muy_Alta,2,Healthcare Representative,Muy_Alta,Single,7625,0,No,13,Alta,Alta,0,10,4,9,1,8,91500,19215.0,0.03367628486931833
27,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,725,Alta,Alta,3,Manufacturing Director,Alta,Married,7412,1,No,11,Alta,Muy_Alta,0,9,3,9,0,7,88944,18678.239999999998,0.05411147193213353
32,0,Travel_Rarely,Research & Development,3,Universitaria,Life Sciences,727,Alta,Alta,3,Research Director,Alta,Single,11159,3,No,15,Alta,Muy_Alta,0,10,6,7,7,7,133908,28120.68,0.0412564156234346
47,0,Travel_Rarely,Sales,14,Universitaria,Marketing,728,Muy_Alta,Alta,2,Sales Executive,Alta,Single,4960,2,No,12,Alta,Muy_Alta,0,20,2,7,1,7,59520,12142.08,0.054273322760704186
40,0,Travel_Frequently,Sales,5,Secundaria,Life Sciences,729,Muy_Alta,Media,3,Sales Executive,Alta,Married,10475,5,Yes,21,Muy_Alta,Alta,1,20,2,18,1,12,125700,26397.0,0.09795021521287235
53,0,Travel_Rarely,Research & Development,7,Master,Life Sciences,730,Alta,Muy_Alta,4,Research Director,Muy_Alta,Married,14814,3,No,19,Alta,Alta,0,32,3,5,1,3,177768,37331.28,0.00924258130573477
41,0,Travel_Rarely,Human Resources,10,Secundaria,Human Resources,731,Media,Media,5,Manager,Media,Divorced,19141,3,No,15,Alta,Media,3,23,2,21,12,6,229692,48235.32,0.07236776372317165
60,0,Travel_Rarely,Sales,16,Universitaria,Marketing,732,Baja,Alta,2,Sales Executive,Alta,Single,5405,8,No,14,Alta,Muy_Alta,0,10,1,2,2,2,64860,13231.439999999999,0.1259951558860825
27,0,Travel_Frequently,Research & Development,10,Universitaria,Life Sciences,733,Muy_Alta,Alta,3,Manufacturing Director,Alta,Divorced,8793,1,No,21,Muy_Alta,Alta,2,9,4,9,1,7,105516,22158.36,0.018554891911498533
41,0,Travel_Rarely,Human Resources,1,Secundaria,Human Resources,734,Muy_Alta,Media,5,Manager,Media,Married,19189,1,No,12,Alta,Media,1,22,3,22,2,10,230268,48356.28,0.05484668166440569
50,0,Travel_Rarely,Sales,8,Universitaria,Marketing,738,Muy_Alta,Alta,1,Sales Representative,Alta,Married,3875,7,No,15,Alta,Muy_Alta,1,4,2,2,2,2,46500,9160.5,0.0629433068511192
28,1,Travel_Rarely,Research & Development,1,Primaria,Life Sciences,741,Baja,Baja,1,Research Scientist,Alta,Single,2216,7,Yes,13,Alta,Muy_Alta,0,10,4,7,3,7,26592,4281.312,0.829479670656141
36,0,Non-Travel,Research & Development,8,Master,Life Sciences,742,Baja,Muy_Alta,3,Research Director,Muy_Alta,Married,11713,9,No,14,Alta,Baja,1,10,2,8,0,5,140556,29516.76,0.03245437311568055
38,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,743,Alta,Alta,3,Manufacturing Director,Alta,Single,7861,4,Yes,14,Alta,Muy_Alta,0,10,4,1,0,0,94332,19809.719999999998,0.08430105493452476
44,0,Non-Travel,Research & Development,24,Primaria,Medical,744,Baja,Baja,1,Laboratory Technician,Baja,Single,3708,2,No,14,Alta,Alta,0,9,5,5,1,4,44496,8765.712,0.30681423268551117
47,0,Travel_Frequently,Sales,3,Universitaria,Medical,746,Muy_Alta,Alta,4,Sales Executive,Alta,Divorced,13770,9,Yes,12,Alta,Muy_Alta,2,28,2,22,11,13,165240,34700.4,0.12898431216776263
30,0,Travel_Rarely,Sales,27,Universitaria,Marketing,747,Alta,Alta,2,Sales Executive,Alta,Divorced,5304,7,No,23,Muy_Alta,Muy_Alta,1,10,2,8,7,7,63648,12984.192,0.02118347101284352
29,0,Travel_Rarely,Sales,10,Universitaria,Life Sciences,749,Alta,Alta,1,Sales Representative,Alta,Single,2642,1,No,11,Alta,Alta,0,1,6,1,0,0,31704,6245.688,0.20235312835153202
42,1,Travel_Frequently,Research & Development,19,Universitaria,Medical,752,Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Divorced,2759,6,Yes,12,Alta,Muy_Alta,0,7,2,2,2,2,33108,6522.276,0.570710789139406
43,0,Travel_Frequently,Sales,15,Secundaria,Life Sciences,754,Muy_Alta,Media,2,Sales Executive,Media,Married,6804,3,No,18,Alta,Alta,1,7,5,2,2,2,81648,17146.079999999998,0.07847993194263922
34,0,Travel_Rarely,Research & Development,8,Universitaria,Medical,757,Media,Alta,2,Healthcare Representative,Alta,Single,6142,3,No,11,Alta,Muy_Alta,0,10,2,5,4,3,73704,15035.615999999998,0.043172553363668424
23,0,Travel_Rarely,Research & Development,9,Universitaria,Medical,758,Media,Alta,1,Laboratory Technician,Alta,Married,2500,1,No,14,Alta,Muy_Alta,1,5,2,4,0,2,30000,4830.0,0.028098962968588624
39,0,Travel_Rarely,Human Resources,3,Master,Human Resources,760,Alta,Muy_Alta,2,Human Resources,Muy_Alta,Married,6389,9,No,15,Alta,Alta,1,12,3,8,3,6,76668,16100.279999999999,0.032556927012513205
56,0,Travel_Rarely,Research & Development,9,Universitaria,Medical,762,Alta,Alta,4,Healthcare Representative,Alta,Married,11103,7,No,11,Alta,Alta,0,30,1,10,1,1,133236,27979.559999999998,0.044065847938584854
40,0,Travel_Rarely,Research & Development,2,Secundaria,Medical,763,Muy_Alta,Media,1,Research Scientist,Media,Single,2342,0,Yes,20,Muy_Alta,Muy_Alta,0,5,2,4,2,3,28104,4524.744,0.2585006866435881
27,0,Travel_Rarely,Research & Development,7,Universitaria,Medical,764,Muy_Alta,Media,2,Healthcare Representative,Media,Single,6811,8,No,19,Alta,Baja,0,9,2,7,0,7,81732,17163.72,0.08680630940467138
29,0,Travel_Rarely,Sales,10,Universitaria,Marketing,766,Muy_Alta,Alta,1,Sales Representative,Alta,Divorced,2297,1,No,14,Alta,Muy_Alta,2,2,2,2,2,2,27564,4437.804,0.07277217732034423
53,0,Travel_Rarely,Research & Development,6,Universitaria,Life Sciences,769,Muy_Alta,Alta,2,Laboratory Technician,Alta,Single,2450,2,No,17,Alta,Muy_Alta,0,19,4,2,2,2,29400,4733.400000000001,0.05686155017315268
35,0,Non-Travel,Research & Development,2,Universitaria,Life Sciences,771,Muy_Alta,Alta,2,Healthcare Representative,Alta,Divorced,5093,2,No,11,Alta,Baja,1,16,2,1,0,0,61116,12467.663999999999,0.03544427880943344
32,0,Travel_Frequently,Research & Development,24,Universitaria,Life Sciences,772,Baja,Alta,2,Laboratory Technician,Alta,Married,5309,1,No,15,Alta,Muy_Alta,2,10,2,10,4,7,63708,12996.431999999999,0.07194899781547179
38,0,Travel_Rarely,Research & Development,2,Universitaria,Medical,773,Muy_Alta,Alta,1,Research Scientist,Alta,Married,3057,6,Yes,13,Alta,Media,1,6,0,1,0,1,36684,7226.7480000000005,0.17140771559613263
34,0,Travel_Rarely,Research & Development,8,Universitaria,Life Sciences,775,Media,Alta,2,Manufacturing Director,Alta,Divorced,5121,3,No,14,Alta,Alta,1,7,3,0,0,0,61452,12536.207999999999,0.04784081424551858
52,0,Travel_Rarely,Sales,3,Secundaria,Marketing,776,Alta,Media,4,Manager,Media,Married,16856,1,No,11,Alta,Baja,0,34,3,34,1,16,202272,42477.119999999995,0.17722807017367445
33,1,Travel_Rarely,Research & Development,1,Universitaria,Other,780,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2686,1,Yes,13,Alta,Alta,0,10,2,10,7,8,32232,6349.704000000001,0.5968663862605088
25,0,Travel_Rarely,Sales,26,Universitaria,Medical,781,Alta,Alta,2,Sales Executive,Alta,Single,6180,1,No,23,Muy_Alta,Media,0,6,5,6,1,4,74160,15128.64,0.09420928400413303
45,0,Travel_Rarely,Sales,2,Primaria,Technical Degree,783,Media,Baja,2,Sales Representative,Baja,Single,6632,0,No,13,Alta,Baja,0,9,3,8,3,1,79584,16712.64,0.10052423155362358
23,0,Travel_Rarely,Research & Development,10,Master,Medical,784,Baja,Muy_Alta,1,Research Scientist,Muy_Alta,Single,3505,1,No,18,Alta,Muy_Alta,0,2,3,2,0,2,42060,8285.82,0.1163974097815795
47,1,Travel_Frequently,Sales,27,Master,Life Sciences,785,Media,Muy_Alta,2,Sales Executive,Muy_Alta,Single,6397,4,Yes,12,Alta,Muy_Alta,0,8,2,5,1,3,76764,16120.439999999999,0.3122709488050435
34,0,Travel_Rarely,Sales,2,Universitaria,Other,786,Muy_Alta,Alta,2,Sales Executive,Alta,Single,6274,1,No,22,Muy_Alta,Alta,0,6,5,6,1,4,75288,15810.48,0.09433583288330002
55,1,Travel_Rarely,Research & Development,2,Universitaria,Medical,787,Muy_Alta,Alta,5,Manager,Alta,Married,19859,5,Yes,13,Alta,Muy_Alta,1,24,2,5,1,4,238308,50044.68,0.5553996434058007
36,0,Non-Travel,Sales,8,Secundaria,Life Sciences,789,Baja,Media,3,Sales Executive,Media,Single,7587,1,No,15,Alta,Media,0,10,1,10,0,9,91044,19119.239999999998,0.07824999200703718
52,0,Non-Travel,Research & Development,19,Universitaria,Medical,791,Muy_Alta,Alta,1,Research Scientist,Alta,Married,4258,0,No,18,Alta,Baja,1,5,3,4,1,2,51096,10423.583999999999,0.04335025094059149
26,0,Travel_Frequently,Research & Development,1,Primaria,Life Sciences,792,Baja,Baja,1,Laboratory Technician,Baja,Divorced,4364,3,No,14,Alta,Baja,1,5,2,2,2,0,52368,10683.072,0.2947892916262482
29,0,Travel_Rarely,Research & Development,27,Universitaria,Medical,793,Media,Alta,2,Healthcare Representative,Alta,Married,4335,4,No,12,Alta,Baja,1,11,3,8,1,1,52020,10612.08,0.05498878377768102
26,1,Travel_Rarely,Sales,8,Secundaria,Technical Degree,796,Muy_Alta,Media,2,Sales Executive,Media,Single,5326,6,No,17,Alta,Alta,0,6,2,4,1,2,63912,13038.047999999999,0.22630654981277934
34,0,Travel_Rarely,Research & Development,1,Master,Life Sciences,797,Media,Muy_Alta,1,Research Scientist,Muy_Alta,Single,3280,2,No,16,Alta,Alta,0,10,2,4,1,3,39360,7753.92,0.0587092136204904
54,0,Travel_Rarely,Research & Development,19,Universitaria,Medical,799,Muy_Alta,Alta,2,Manufacturing Director,Alta,Divorced,5485,9,Yes,11,Alta,Media,2,9,4,5,1,4,65820,13427.279999999999,0.17264928799895607
27,0,Travel_Frequently,Sales,8,Universitaria,Marketing,800,Alta,Alta,2,Sales Executive,Alta,Married,4342,0,No,19,Alta,Media,1,5,3,4,1,1,52104,10629.215999999999,0.07011091450737905
37,0,Travel_Rarely,Research & Development,10,Universitaria,Life Sciences,802,Muy_Alta,Alta,1,Research Scientist,Alta,Divorced,2782,0,Yes,13,Alta,Media,2,6,3,5,4,3,33384,6576.648,0.1307601239610035
38,0,Travel_Frequently,Research & Development,2,Master,Life Sciences,803,Baja,Muy_Alta,2,Manufacturing Director,Muy_Alta,Single,5980,6,Yes,12,Alta,Muy_Alta,0,17,2,15,4,12,71760,14639.039999999999,0.12823947480479486
34,0,Travel_Rarely,Research & Development,2,Secundaria,Medical,804,Alta,Media,1,Research Scientist,Media,Single,4381,1,No,11,Alta,Alta,0,6,3,6,1,3,52572,10724.688,0.10966437795805996
35,0,Travel_Rarely,Sales,8,Universitaria,Life Sciences,805,Baja,Alta,1,Sales Representative,Alta,Married,2572,1,No,16,Alta,Media,1,3,1,3,0,2,30864,6080.2080000000005,0.06796840235157146
30,0,Travel_Rarely,Research & Development,1,Primaria,Life Sciences,806,Muy_Alta,Baja,1,Laboratory Technician,Baja,Married,3833,3,No,21,Muy_Alta,Alta,2,7,2,2,0,2,45996,9061.212,0.03908852830224823
40,0,Travel_Frequently,Research & Development,2,Master,Medical,807,Alta,Muy_Alta,2,Healthcare Representative,Muy_Alta,Married,4244,1,No,24,Muy_Alta,Muy_Alta,1,8,2,8,3,7,50928,10389.312,0.05649803485805674
34,0,Travel_Rarely,Sales,8,Universitaria,Life Sciences,808,Alta,Alta,2,Sales Executive,Alta,Married,6500,5,No,17,Alta,Media,1,6,1,3,1,2,78000,16380.0,0.06037046403891603
42,0,Travel_Frequently,Research & Development,8,Universitaria,Life Sciences,809,Media,Alta,5,Manager,Alta,Divorced,18430,1,No,13,Alta,Media,1,24,4,24,14,9,221160,46443.6,0.014874557140952982
23,1,Travel_Rarely,Research & Development,6,Master,Life Sciences,811,Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Married,1601,1,Yes,21,Muy_Alta,Alta,2,1,2,0,0,0,19212,3093.132,0.8087132352941176
24,0,Non-Travel,Research & Development,9,Secundaria,Life Sciences,812,Alta,Media,1,Laboratory Technician,Media,Divorced,2694,1,No,11,Alta,Alta,3,1,4,1,0,0,32328,6368.616,0.1345179983322259
52,0,Travel_Rarely,Research & Development,11,Universitaria,Life Sciences,813,Muy_Alta,Alta,2,Laboratory Technician,Alta,Married,3149,8,No,20,Muy_Alta,Media,1,9,3,5,1,4,37788,7444.236,0.04623917429427041
50,0,Travel_Rarely,Research & Development,2,Universitaria,Medical,815,Alta,Alta,4,Research Director,Alta,Married,17639,5,No,16,Alta,Muy_Alta,0,30,3,4,0,3,211668,44450.28,0.01664470851439542
29,1,Travel_Rarely,Research & Development,1,Secundaria,Life Sciences,816,Media,Media,1,Laboratory Technician,Media,Married,2319,1,Yes,11,Alta,Muy_Alta,1,1,1,1,0,0,27828,4480.308,0.7835780423280424
33,0,Travel_Rarely,Research & Development,7,Universitaria,Medical,817,Alta,Alta,3,Research Director,Alta,Married,11691,0,No,11,Alta,Muy_Alta,0,14,3,13,3,7,140292,29461.32,0.05642231017043917
33,1,Travel_Rarely,Sales,16,Universitaria,Marketing,819,Baja,Alta,2,Sales Executive,Alta,Single,5324,5,No,15,Alta,Alta,0,6,3,3,0,2,63888,13033.152,0.26903476528040643
47,0,Travel_Rarely,Research & Development,2,Universitaria,Other,820,Alta,Alta,4,Manager,Alta,Married,16752,1,Yes,11,Alta,Alta,1,26,3,26,3,0,201024,42215.04,0.01644127065228233
36,0,Travel_Rarely,Research & Development,1,Universitaria,Other,823,Alta,Alta,2,Manufacturing Director,Alta,Married,5228,0,No,15,Alta,Baja,1,10,2,9,0,5,62736,12798.143999999998,0.01851206211449429
29,0,Travel_Rarely,Research & Development,23,Master,Life Sciences,824,Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2700,1,No,24,Muy_Alta,Alta,1,10,3,10,0,7,32400,6382.8,0.030829694675658676
58,1,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,825,Muy_Alta,Alta,5,Research Director,Alta,Single,19246,7,Yes,12,Alta,Muy_Alta,0,40,2,31,13,8,230952,48499.92,0.7009184726522187
35,0,Travel_Rarely,Research & Development,1,Master,Life Sciences,826,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Single,2506,3,No,13,Alta,Alta,0,7,0,2,2,2,30072,5924.184,0.11096912718520216
42,0,Travel_Rarely,Research & Development,1,Secundaria,Life Sciences,827,Muy_Alta,Media,2,Manufacturing Director,Media,Married,6062,9,Yes,13,Alta,Muy_Alta,1,8,4,4,0,2,72744,14839.776,0.056087402900252145
28,1,Travel_Rarely,Research & Development,2,Universitaria,Medical,828,Alta,Alta,1,Research Scientist,Alta,Single,4382,6,No,17,Alta,Muy_Alta,0,5,3,2,2,1,52584,10727.135999999999,0.5589491272145427
36,0,Travel_Rarely,Human Resources,13,Universitaria,Human Resources,829,Alta,Alta,1,Human Resources,Alta,Married,2143,4,No,13,Alta,Media,1,8,2,5,0,4,25716,4140.276,0.028782507782263784
32,0,Travel_Rarely,Research & Development,4,Secundaria,Life Sciences,830,Alta,Media,2,Manufacturing Director,Media,Married,6162,1,No,12,Alta,Alta,1,14,3,14,6,8,73944,15084.576,0.018377506930683175
40,0,Travel_Frequently,Research & Development,16,Secundaria,Medical,832,Baja,Media,2,Laboratory Technician,Media,Single,5094,6,No,14,Alta,Muy_Alta,0,10,6,1,0,0,61128,12470.112,0.24774554543162344
30,0,Travel_Rarely,Research & Development,2,Universitaria,Medical,833,Alta,Alta,2,Manufacturing Director,Alta,Single,6877,5,Yes,24,Muy_Alta,Media,0,12,4,0,0,0,82524,17330.04,0.3598977771267382
45,0,Travel_Rarely,Research & Development,2,Secundaria,Life Sciences,834,Media,Media,1,Research Scientist,Media,Single,2274,1,No,14,Alta,Muy_Alta,0,1,3,1,0,0,27288,4393.368,0.08457962563721556
42,0,Travel_Rarely,Research & Development,29,Universitaria,Life Sciences,836,Media,Alta,2,Manufacturing Director,Alta,Married,4434,1,No,13,Alta,Muy_Alta,1,10,3,9,7,8,53208,10854.431999999999,0.03764455221824751
38,0,Travel_Frequently,Research & Development,12,Secundaria,Life Sciences,837,Baja,Media,2,Healthcare Representative,Media,Divorced,6288,2,No,15,Alta,Alta,1,13,3,4,1,2,75456,15845.76,0.017528801622645244
34,0,Travel_Frequently,Research & Development,16,Secundaria,Life Sciences,838,Alta,Media,1,Research Scientist,Media,Single,2553,1,No,16,Alta,Alta,0,6,3,5,1,3,30636,6035.292,0.0688617926522698
49,1,Travel_Rarely,Sales,11,Universitaria,Marketing,840,Alta,Alta,3,Sales Executive,Alta,Married,7654,1,No,18,Alta,Baja,2,9,3,9,7,7,91848,19288.079999999998,0.07021249390890569
55,1,Travel_Rarely,Sales,2,Universitaria,Medical,842,Alta,Alta,2,Sales Executive,Alta,Single,5160,4,No,16,Alta,Alta,0,12,3,9,7,3,61920,12631.679999999998,0.40176989402826846
43,0,Travel_Rarely,Research & Development,14,Universitaria,Life Sciences,843,Media,Alta,4,Research Director,Alta,Married,17159,6,No,24,Muy_Alta,Alta,1,22,3,4,1,0,205908,43240.68,0.009009449276203953
27,0,Travel_Rarely,Research & Development,5,Secundaria,Technical Degree,844,Alta,Media,3,Research Director,Media,Divorced,12808,1,Yes,16,Alta,Media,1,9,3,9,0,8,153696,32276.16,0.1275646157567472
35,0,Travel_Rarely,Research & Development,7,Universitaria,Other,845,Alta,Alta,3,Manufacturing Director,Alta,Single,10221,3,No,21,Muy_Alta,Media,0,17,3,8,1,6,122652,25756.92,0.02635808477532023
28,0,Travel_Rarely,Sales,2,Universitaria,Marketing,846,Media,Alta,2,Sales Executive,Alta,Married,4779,1,Yes,20,Muy_Alta,Baja,0,8,2,8,7,5,57348,11698.991999999998,0.09292166622324893
34,0,Travel_Rarely,Human Resources,3,Universitaria,Human Resources,847,Alta,Alta,1,Human Resources,Alta,Married,3737,0,No,19,Alta,Alta,1,4,1,3,0,2,44844,8834.268,0.020849307379968863
26,1,Travel_Frequently,Research & Development,5,Universitaria,Medical,848,Alta,Media,1,Research Scientist,Media,Married,2366,1,Yes,14,Alta,Baja,1,8,2,8,1,7,28392,4571.112,0.6885644224711207
27,0,Non-Travel,Research & Development,3,Universitaria,Medical,850,Muy_Alta,Alta,1,Research Scientist,Alta,Married,1706,1,No,11,Alta,Alta,3,0,6,0,0,0,20472,3295.992,0.23292584670231725
51,0,Travel_Rarely,Sales,26,Universitaria,Marketing,851,Baja,Alta,4,Manager,Alta,Married,16307,2,No,14,Alta,Alta,1,29,2,20,4,17,195684,41093.64,0.026991186912318513
44,0,Travel_Rarely,Research & Development,4,Universitaria,Medical,852,Muy_Alta,Alta,2,Healthcare Representative,Alta,Single,5933,9,No,12,Alta,Muy_Alta,0,10,2,5,2,3,71196,14523.983999999999,0.034561424634838904
25,0,Travel_Rarely,Research & Development,2,Master,Medical,854,Baja,Muy_Alta,1,Research Scientist,Muy_Alta,Single,3424,7,No,13,Alta,Alta,0,6,3,4,0,1,41088,8094.336,0.18194304230859978
33,0,Travel_Rarely,Sales,1,Master,Medical,855,Baja,Muy_Alta,2,Sales Executive,Muy_Alta,Divorced,4037,1,No,22,Muy_Alta,Baja,1,9,5,9,0,8,48444,9543.468,0.07374568150465623
35,0,Travel_Rarely,Research & Development,27,Secundaria,Medical,856,Alta,Media,1,Research Scientist,Media,Single,2559,1,No,11,Alta,Muy_Alta,0,6,3,6,1,1,30708,6049.476000000001,0.10360493467606176
36,0,Travel_Rarely,Sales,1,Universitaria,Life Sciences,857,Media,Alta,2,Sales Executive,Alta,Married,6201,1,Yes,14,Alta,Muy_Alta,1,18,1,18,4,11,74412,15180.047999999999,0.06855065669234915
